5.000000000000000000e+01
5.044117647058823195e+01
5.056603773584905781e+01
5.062500000000000000e+01
5.065934065934065700e+01
5.068181818181817988e+01
5.069767441860464885e+01
5.070945945945945965e+01
5.071856287425149645e+01
5.072580645161290391e+01
5.073170731707317316e+01
5.073660714285714590e+01
5.074074074074074048e+01
5.074427480916030220e+01
5.074733096085409301e+01
5.075000000000000000e+01
5.075235109717868198e+01
5.075443786982248184e+01
5.075630252100840067e+01
5.075797872340425698e+01
5.075949367088607289e+01
5.076086956521739069e+01
5.076212471131639603e+01
5.076327433628318886e+01
5.076433121019108086e+01
5.076530612244897611e+01
5.076620825147347915e+01
5.076704545454545325e+01
5.076782449725777013e+01
5.076855123674911852e+01
5.076923076923076650e+01
5.076986754966887361e+01
5.077046548956661098e+01
5.077102803738317505e+01
5.077155824508320592e+01
5.077205882352941302e+01
5.077253218884120400e+01
5.077298050139275887e+01
5.077340569877883070e+01
5.077380952380952550e+01
5.077419354838709609e+01
5.077455919395465855e+01
5.077490774907749227e+01
5.077524038461538680e+01
5.077555816686251688e+01
5.077586206896551602e+01
5.077615298087739149e+01
5.077643171806167288e+01
5.077669902912621325e+01
5.077695560253700080e+01
5.077720207253886286e+01
5.077743902439024737e+01
5.077766699900298875e+01
5.077788649706457846e+01
5.077809798270893538e+01
5.077830188679245538e+01
5.077849860982391306e+01
5.077868852459016580e+01
5.077887197851387668e+01
5.077904929577464799e+01
5.077922077922077904e+01
5.077938671209540189e+01
5.077954735959765031e+01
5.077970297029703062e+01
5.077985377741673290e+01
5.078000000000000114e+01
5.078014184397163433e+01
5.078027950310558936e+01
5.078041315990818561e+01
5.078054298642533837e+01
5.078066914498140960e+01
5.078079178885630540e+01
5.078091106290672485e+01
5.078102710413694609e+01
5.078114004222378952e+01
5.078125000000000000e+01
5.078135709389993480e+01
5.078146143437076887e+01
5.078156312625250735e+01
5.078166226912928494e+01
5.078175895765472347e+01
5.078185328185328018e+01
5.078194532739987466e+01
5.078203517587940041e+01
5.078212290502793280e+01
5.078220858895705447e+01
5.078229229836264125e+01
5.078237410071942293e+01
5.078245406046235644e+01
5.078253223915591974e+01
5.078260869565217206e+01
5.078268348623853257e+01
5.078275666477595252e+01
5.078282828282828376e+01
5.078289838978345472e+01
5.078296703296703640e+01
5.078303425774877411e+01
5.078310010764262472e+01
5.078316462440064072e+01
5.078322784810126933e+01
